,id,current_age,retirement_age,birth_year,birth_month,gender,address,latitude,longitude,per_capita_income,yearly_income,total_debt,credit_score,num_credit_cards,fraud_count,chip_ratio,online_ratio,swipe_ratio,most_prefer,least_prefer,W_avg_min_amount,W_avg_max_amount,W_avg_mean_amount,W_avg_median_amount,W_avg_count_transaction,M_avg_min_amount,M_avg_max_amount,M_avg_mean_amount,M_avg_median_amount,M_avg_count_transaction,M_evg_unique_merchants,M_median_gap_sec,reissue_per_active_months,min_days_until_fraud,max_years_since_last_pin_change,fraud_risk
568,1238,31,72,1988,7,Female,95410 Pine Boulevard,38.87,-77.1,47408,96661,73401,721,2,2.0,0.4263408010862186,0.0658520027155465,0.5078071961982349,Swipe,Online,5.14511673151751,389.67424124513616,100.451026658028,91.99374513618676,14.328793774319069,1.911271186440678,762.8396610169492,98.98602796811755,90.39631355932202,62.41525423728814,27.66949152542373,10080.0,0.01694915254237288,1186.0,7,0
569,432,55,64,1964,11,Female,4329 El Camino Boulevard,36.08,-81.92,13018,26546,32087,686,5,0.0,0.3366766967569374,0.1168505516549649,0.5464727515880976,Swipe,Online,14.472178988326847,135.64017509727628,54.6261874939497,56.9407392996109,11.638132295719844,6.311271186440679,211.33601694915257,53.8829567200248,56.2721186440678,50.69491525423729,22.66949152542373,21060.0,0.019954070217074307,11770.5,10,0
570,1082,34,67,1985,10,Female,316 Valley Stream Avenue,37.23,-119.49,16643,33934,42945,622,3,14.0,0.4140325670498084,0.0682471264367816,0.51772030651341,Swipe,Online,17.58869395711501,161.62588693957116,58.56645034954615,55.16318713450293,8.140350877192983,5.1,334.06194915254235,58.12998035430845,58.55338983050848,35.389830508474574,13.635593220338984,40830.0,1.0084745762711864,3886.0,8,1
571,120,50,71,1969,9,Female,64 Mill Street,42.88,-88.0,29924,61008,0,781,4,14.0,0.4015527950310559,0.0944099378881987,0.5040372670807454,Swipe,Online,20.26694552529183,231.8132879377432,82.40434602054884,68.27818093385214,6.264591439688716,4.8386440677966105,461.8254237288136,80.95648675929046,65.43432203389831,27.28813559322034,18.466101694915253,45240.0,0.10222457627118645,1889.0,11,1
572,1289,33,64,1986,11,Male,27934 11th Street,26.14,-80.13,20995,42808,117011,758,1,2.0,0.0,0.0666666666666666,0.9333333333333332,Swipe,Chip,2.593523035230352,28.096178861788616,10.219500617870535,8.605,4.59349593495935,1.1248837209302325,51.60697674418604,10.396190623295356,6.166802325581395,19.709302325581397,12.22093023255814,78660.0,0.03488372093023256,1885.0,6,0
573,1497,55,64,1964,12,Female,292 Tenth Street,38.53,-121.44,17435,35553,76077,623,1,4.0,0.0,0.0593453655552156,0.9406546344447844,Swipe,Chip,4.667354085603113,165.3748054474708,43.319792287328994,38.9079280155642,12.719844357976651,2.1489830508474577,318.0312711864407,43.00384669089062,41.35029661016949,55.40677966101695,26.703389830508478,24120.0,0.01694915254237288,4693.0,7,0
574,1047,26,67,1994,2,Male,225 Ocean View Avenue,37.55,-77.46,26269,53554,119852,689,2,0.0,0.5923678748203737,0.0445473415296183,0.3630847836500079,Chip,Online,2.979270833333333,217.2718489583333,54.07255822188616,49.29891927083333,16.309895833333332,1.2595454545454543,433.94250000000005,53.852739389373,47.22170454545455,71.17045454545455,28.931818181818183,14160.0,0.011363636363636364,11770.5,7,0
575,0,33,69,1986,3,Male,858 Plum Avenue,43.59,-70.33,29237,59613,36199,763,4,6.0,0.4414758269720101,0.0741383298635207,0.4843858431644691,Swipe,Online,5.28250972762646,244.1908754863813,49.71125191553187,41.06618677042802,16.82101167315175,2.5283898305084747,431.0694915254237,49.30845804564189,42.56131355932203,73.27118644067797,33.24576271186441,15000.0,0.013761097659402744,2063.0,8,0
576,351,91,70,1928,9,Female,984 Little Creek Lane,40.77,-73.84,13810,17150,375,807,6,10.0,0.3518457481872116,0.1094264996704021,0.5387277521423863,Swipe,Online,2.0252529182879377,133.62177042801557,28.7510768213588,17.99738326848249,11.80544747081712,1.3158474576271186,232.19237288135596,28.402805621450835,17.227161016949154,51.42372881355932,23.016949152542374,19320.0,0.01367697507178614,2185.0,9,0
577,1797,67,65,1952,11,Male,391 Martin Luther King Boulevard,37.71,-122.16,24971,30962,15336,743,5,7.0,0.247907846805159,0.4934035640445013,0.2586885891503396,Online,Chip,4.686770428015564,227.39715953307396,45.33990773582567,41.45020428015564,39.52140077821012,3.180677966101695,403.9157627118644,45.387385344386175,41.43072033898305,172.15254237288136,34.33050847457627,5760.0,0.02636352661317336,21.0,10,0
578,1919,83,59,1936,11,Male,7994 Maple Lane,40.95,-72.19,37846,80493,2027,610,5,9.0,0.4142628205128205,0.0437271062271062,0.5420100732600732,Swipe,Online,7.856556420233463,275.7845525291829,45.523789762993424,22.62454280155642,16.996108949416342,5.461694915254237,457.44957627118646,45.38647526717238,22.31936440677966,74.03389830508475,28.372881355932204,13860.0,0.018891242937853107,1110.0,11,0
579,791,78,57,1941,11,Female,939 Mill Street,33.98,-117.65,22682,39263,24246,645,4,21.0,0.4646564508156203,0.0457241720217498,0.4896193771626297,Swipe,Online,21.364708171206225,158.53750972762646,47.49133785921105,41.24428015564202,7.871595330739299,8.785254237288136,350.4356779661017,46.546395238850536,39.81872881355932,34.28813559322034,19.05084745762712,27300.0,0.022265725758328234,783.0,9,1
580,199,67,67,1952,4,Female,7927 Plum Lane,33.1,-96.66,32580,78329,40161,720,3,2.0,0.4502717790509769,0.0572939620978404,0.4924342588511826,Swipe,Online,0.2231906614785992,252.57772373540857,40.584605732543935,11.44623540856031,13.243190661478598,0.1019491525423728,496.0277966101695,41.06581522244091,6.222966101694916,57.6864406779661,20.220338983050848,11400.0,0.013855454570266656,2346.0,12,0
581,282,42,66,1977,5,Male,260 Spruce Avenue,29.45,-98.5,12547,25585,59827,702,4,7.0,0.0698092839150773,0.0730478589420654,0.8571428571428571,Swipe,Chip,3.413949416342412,117.31194552529182,23.68619288549832,15.76556420233463,10.813229571984436,0.6102542372881357,230.66245762711864,23.65500699679241,12.769872881355932,47.10169491525424,22.3135593220339,17460.0,0.009169260924708867,1620.0,10,0
582,908,62,70,1957,8,Male,3776 Bayview Lane,35.69,-78.62,22685,46256,106753,650,3,26.0,0.4007452574525745,0.1063685636856368,0.4928861788617886,Swipe,Online,5.625972762645914,148.90009727626455,43.25000916827649,38.93656614785992,11.486381322957198,1.5854237288135595,338.2770338983051,42.6392529199663,39.75457627118644,50.03389830508475,29.64406779661017,18960.0,0.00847457627118644,1009.0,10,1
583,1169,51,68,1968,11,Female,375 Hillside Drive,30.54,-97.64,30358,61901,29627,726,7,16.0,0.209448035803083,0.5417205370462457,0.2488314271506713,Online,Chip,10.047937743190662,232.53961089494163,43.17052325363429,36.19918287937743,39.12451361867704,4.480084745762712,451.8769491525424,43.143751950325154,36.006016949152546,170.42372881355934,27.33050847457627,5700.0,0.018998736795346964,3759.0,11,1
584,1736,43,67,1977,1,Male,2479 Valley Avenue,40.64,-73.94,22456,45789,94014,695,4,10.0,0.4059293724648055,0.1466237174898592,0.4474469100453352,Swipe,Online,2.030155642023346,130.36040856031127,23.61402507184472,30.1895719844358,32.6147859922179,1.3846610169491524,226.20610169491525,23.582358024548817,31.38398305084746,142.0677966101695,29.07627118644068,3000.0,0.012466868014075897,1450.0,8,0
585,506,56,68,1964,1,Male,2742 El Camino Boulevard,42.71,-78.93,25916,52841,36288,733,5,5.0,0.317368366608048,0.0504810178959346,0.6321506154960174,Swipe,Online,4.362431906614786,192.19865758754864,50.955742918825706,46.867957198443584,18.80739299610895,2.5211016949152545,353.6872033898305,50.8401971908021,47.27593220338984,81.92372881355932,33.40677966101695,11940.0,0.012733594089526293,2162.0,15,0
586,249,42,69,1977,9,Female,6777 First Drive,34.1,-117.38,14632,29835,46702,618,7,11.0,0.4070080862533692,0.0762418174817096,0.5167500962649211,Swipe,Online,8.848638132295719,117.22007782101169,37.20771413900604,32.64931906614786,10.105058365758754,3.350338983050847,208.38042372881355,37.132366506871655,33.61216101694915,44.01694915254237,22.09322033898305,27630.0,0.029514502949643074,405.0,10,1
587,1279,78,65,1941,7,Male,22 East Avenue,42.47,-83.49,34259,62103,33545,509,4,14.0,0.4463040446304044,0.0435345686391711,0.5101613867304244,Swipe,Online,1.015272373540856,165.52484435797666,35.799416260649835,26.09931906614786,19.529182879377437,0.6817796610169492,295.12237288135594,36.0322643559567,26.11436440677966,85.0677966101695,27.07627118644068,8220.0,0.014830508474576272,2203.0,14,1
588,1652,51,65,1969,2,Female,733 Maple Drive,38.95,-92.32,20966,42749,53471,728,4,9.0,0.5019646365422397,0.0691552062868369,0.4288801571709233,Chip,Online,2.378240534521158,143.11409799554568,34.90405245752469,25.18771714922049,11.33630289532294,1.3824271844660196,239.64728155339805,34.640280662241686,23.20708737864077,49.41747572815534,23.67961165048544,15060.0,0.01582853785079691,643.0,8,0
589,1475,98,60,1921,11,Female,412 Burns Drive,21.31,-158.01,22778,42306,472,725,5,12.0,0.4434450191140094,0.0326062514054418,0.5239487294805487,Swipe,Online,1.870739299610895,155.7789494163424,27.6798355386606,14.353550583657588,25.955252918287936,1.3792372881355932,305.7397457627119,27.699852681805496,13.599533898305086,113.05932203389833,32.88135593220339,7080.0,0.013873195229127434,2050.0,10,1
590,1251,29,67,1990,10,Female,645 Tenth Boulevard,32.84,-116.88,20673,42150,39663,750,3,2.0,0.3304278922345483,0.3235604860010565,0.3460116217643951,Swipe,Online,8.23715953307393,80.70850194552528,27.50554421762689,26.203929961089493,14.731517509727626,2.999491525423729,120.21677966101694,27.43512399231195,25.91258474576271,64.16949152542372,24.24576271186441,15960.0,0.03571428571428571,2359.0,10,0
591,592,68,65,1952,2,Male,69 Spruce Avenue,35.32,-82.46,13634,23993,2573,714,5,18.0,0.3904629764860522,0.1802249160216153,0.4293121074923324,Swipe,Online,1.0102140077821011,114.83929961089494,24.95002141393132,12.45852140077821,26.642023346303503,0.7260169491525423,157.19762711864408,24.979193819413325,12.722966101694915,116.05084745762711,24.04237288135593,11460.0,0.01213027583914922,901.0,13,1
592,692,52,65,1967,8,Female,23 Sussex Lane,42.92,-82.88,20942,42701,53696,701,4,34.0,0.2285067873303167,0.0241798642533936,0.7473133484162896,Swipe,Online,2.7855642023346303,141.15556420233463,27.75056422219201,21.11349221789883,13.75875486381323,1.7653389830508477,289.4775423728813,27.80642707035204,21.196737288135598,59.932203389830505,24.220338983050848,19740.0,0.027988150931819923,1387.0,11,1
593,1764,59,68,1960,6,Male,4728 George Drive,42.96,-85.65,15472,31550,26738,710,3,15.0,0.4390243902439024,0.0451581743540207,0.5158174354020768,Swipe,Online,3.672300194931774,182.2894931773879,44.64124074504499,28.13349902534113,8.072124756335283,1.927627118644068,346.4077118644068,45.13217493765252,22.29877118644068,35.09322033898305,18.89830508474576,32250.0,0.06084091677312017,2925.0,8,1
594,1830,56,75,1963,9,Male,1184 Essex Lane,35.05,-83.19,15899,32418,84507,758,4,9.0,0.386054187869619,0.0660156787236968,0.5479301334066841,Swipe,Online,3.532684824902724,166.42428015564204,43.15730930398384,40.07540856031128,14.14591439688716,1.88271186440678,315.7366101694915,42.82543565171245,41.53754237288136,61.61864406779661,26.720338983050848,21900.0,0.011049966982170372,441.0,9,0
595,157,47,65,1972,10,Male,6232 Second Avenue,33.83,-117.2,16109,32847,3230,785,3,4.0,0.4380964663399536,0.0491359298426618,0.5127676038173846,Swipe,Online,2.634396887159533,156.45420233463037,40.05061128928418,40.46462062256809,15.085603112840468,1.591864406779661,296.46822033898303,39.812136515631465,42.4442372881356,65.71186440677967,26.135593220338983,22380.0,0.025257560651379195,6155.0,8,0
596,676,40,65,1980,2,Male,663 Third Drive,33.09,-96.88,31905,65053,83571,775,2,1.0,0.4481532688129567,0.0403910724866679,0.5114556587003752,Swipe,Online,1.7210700389105058,236.4471011673152,40.697761704364375,24.919095330739303,19.700389105058367,1.251864406779661,408.4179661016949,40.89495649125495,23.67470338983051,85.8135593220339,26.059322033898304,17820.0,0.018963675213675216,2295.0,9,0
597,1902,36,68,1984,2,Female,4350 Valley Boulevard,39.74,-81.51,15950,32522,28260,769,2,19.0,0.4159824046920821,0.0932551319648093,0.4907624633431085,Swipe,Online,7.501809338521401,138.8303307392996,44.67262929090733,45.06756809338521,13.268482490272374,4.4447457627118645,261.0207627118644,44.38142322345725,46.38758474576271,57.79661016949152,27.440677966101696,24540.0,0.017246506095747842,1189.0,8,1
598,123,43,66,1976,9,Female,5180 Burns Boulevard,33.24,-84.27,17811,36315,0,824,3,1.0,0.4646173969914977,0.0482668410725964,0.4871157619359058,Swipe,Online,0.5485797665369649,143.11731517509727,26.90065488040621,19.310700389105055,14.873540856031129,0.1495762711864407,323.9262711864407,27.019991965735866,19.17156779661017,64.78813559322033,28.79661016949153,17820.0,0.030696798493408662,2852.0,10,0
599,1995,64,62,1955,7,Female,28 First Lane,39.92,-77.71,20943,39206,9219,605,4,10.0,0.2803163444639718,0.0812201857896058,0.6384634697464223,Swipe,Online,4.483871595330739,169.6921206225681,35.90339022353464,27.634192607003893,15.498054474708171,0.5344915254237288,332.5319491525423,35.89661035126428,26.797711864406786,67.50847457627118,24.372881355932204,20100.0,0.01694915254237288,1220.0,10,0
600,1895,56,65,1963,3,Female,900 Littlewood Street,39.75,-74.22,20034,40848,146608,706,2,5.0,0.3419161676646706,0.2517964071856287,0.4062874251497006,Swipe,Online,6.690136186770428,177.07731517509728,36.34874747143989,20.54092412451362,12.996108949416342,3.1834745762711862,332.77101694915257,36.32638025605545,19.764364406779663,56.61016949152543,25.44915254237288,26160.0,0.012711864406779662,2178.0,7,0
601,1891,47,66,1973,2,Female,96 Jefferson Street,29.19,-81.05,16733,34112,39842,725,4,3.0,0.4103883172917358,0.1254563557915698,0.4641553269166943,Swipe,Online,2.406712062256809,146.18698443579763,36.669424613750415,26.48009727626459,11.72373540856031,1.6101694915254237,268.8904237288136,36.58285844166159,26.72686440677966,51.067796610169495,27.66949152542373,23520.0,0.016653532862436274,2712.0,13,0
602,1571,58,66,1961,6,Female,385 Jefferson Avenue,36.29,-86.6,25166,51316,0,759,6,36.0,0.4266418258034467,0.0996739636702375,0.4736842105263157,Swipe,Online,15.816140350877191,201.67875486381325,63.34681740289447,55.81259727626459,8.354085603112841,7.695084745762712,359.93483050847453,63.63893986479478,54.25326271186441,36.389830508474574,21.220338983050848,25140.0,0.04435111149798343,14.0,12,1
603,1615,66,59,1954,1,Female,1105 Second Drive,42.31,-83.21,24561,48690,36262,701,6,21.0,0.4306285714285714,0.0669714285714285,0.5024,Swipe,Online,9.506517509727628,204.26410505836577,52.73598214973264,28.147402723735407,8.511673151750973,5.882796610169491,422.3122033898305,53.34188678094216,22.40614406779661,37.07627118644068,18.906779661016948,32820.0,0.011424428778561072,1372.0,11,1
604,52,56,66,1963,4,Female,13 Rose Boulevard,41.56,-73.59,31288,63796,82173,730,3,8.0,0.4419901351061548,0.0423189649009936,0.5156908999928516,Swipe,Online,2.4805836575875486,282.95568093385214,73.74732021249764,60.24346303501945,27.215953307393,0.7553389830508475,500.9045762711864,73.64268668951512,57.43122881355932,118.55084745762711,33.067796610169495,10740.0,0.11971068113261003,5080.0,11,0
605,1034,58,66,1961,7,Female,427 Essex Lane,35.12,-80.71,27254,55569,76181,698,6,17.0,0.4166666666666667,0.0429362880886426,0.5403970452446907,Swipe,Online,10.346206225680934,256.8478015564202,60.583748109608415,47.23808365758755,16.85603112840467,5.28042372881356,471.8869491525424,59.89845197904877,44.08974576271186,73.42372881355932,26.322033898305083,9840.0,0.017008635826136813,100.0,14,1
606,677,40,65,1979,5,Male,855 Sussex Avenue,44.94,-93.1,32972,67226,128174,729,3,7.0,0.270185764208203,0.0754092330329225,0.6544050027588744,Swipe,Online,5.605214007782101,235.8618093385214,52.78169289848632,36.04715953307393,10.577821011673151,2.713220338983051,453.9176271186441,52.46299680463948,32.68491525423729,46.07627118644068,23.635593220338983,21900.0,0.021194674235551603,478.0,9,0
607,338,68,72,1951,8,Female,222 Lafayette Lane,42.83,-78.63,24651,50258,0,686,3,16.0,0.4303365306454235,0.3233620549504146,0.2463014144041619,Chip,Swipe,10.809590163934429,207.7891256830601,54.91335561904597,49.26777322404372,16.806010928961747,3.3466666666666667,378.9360714285714,55.00858968381208,49.64303571428572,73.22619047619048,26.678571428571427,14280.0,0.0177475089190918,1136.0,7,1
608,1127,59,70,1960,8,Male,60396 Elm Street,26.14,-81.79,17455,35590,92603,720,4,11.0,0.168642838863772,0.6272285251215559,0.204128636014672,Online,Chip,5.16011673151751,174.97151750972762,33.029317781831566,23.75963035019456,22.80739299610895,1.2941525423728817,336.2521186440678,33.02463255701469,23.676991525423727,99.34745762711864,22.41525423728813,14460.0,0.014124293785310734,703.0,10,1
609,1662,41,67,1978,5,Male,469 Pine Street,38.53,-90.0,24509,49967,58582,712,4,0.0,0.4500530836791815,0.0498986584306534,0.500048257890165,Swipe,Online,2.5938715953307394,247.20887159533075,63.26122787792914,37.50662451361868,20.157587548638134,1.8364406779661016,379.40525423728815,62.74044099720032,35.69288135593221,87.80508474576271,30.135593220338983,14460.0,0.26401741377808324,11770.5,8,0
610,1444,64,67,1955,10,Male,8999 Washington Drive,40.63,-73.63,32805,66885,144703,698,7,13.0,0.2686257773442263,0.228752591147421,0.5026216315083526,Swipe,Online,8.536284046692606,270.5843774319066,76.17837615248924,45.61184824902724,15.955252918287938,2.130084745762712,364.771186440678,75.54608079516825,40.41093220338983,69.5,29.89830508474576,9960.0,0.029948226071357376,1588.0,14,1
611,45,61,67,1959,1,Female,9473 Mill Street,40.86,-74.15,31281,63781,111808,654,1,4.0,0.3109801031687546,0.3355440923605993,0.353475804470646,Swipe,Chip,1.8632879377431908,54.07688715953307,12.128850086253426,8.108258754863813,7.92023346303502,1.3109322033898303,86.36889830508476,12.6476910220189,4.95406779661017,34.5,13.932203389830509,28290.0,0.00847457627118644,5383.0,5,0
612,1102,49,65,1970,7,Female,836 Bayview Avenue,36.12,-95.91,46461,94733,0,707,5,55.0,0.4243290990157314,0.0538403297720198,0.5218305712122486,Swipe,Online,3.690058365758755,391.8548054474708,61.8277077556747,26.37589494163424,23.126459143968876,2.5297457627118645,717.996186440678,62.3849049677601,21.636822033898305,100.73728813559322,31.694915254237287,6780.0,0.016986230408605796,1205.0,8,1
613,1636,49,66,1970,5,Male,4882 Mountain View Lane,39.09,-94.58,12064,24598,23019,695,4,25.0,0.2775569208529093,0.0589085652331044,0.6635345139139862,Swipe,Online,1.1646303501945523,138.9458754863813,24.921690425573804,11.563793774319066,10.766536964980546,0.8171186440677967,263.9936440677966,24.90008011720776,8.079957627118644,46.898305084745765,18.822033898305083,24420.0,0.01131548536209553,1232.0,11,1
614,502,46,66,1974,1,Male,434 Bayview Avenue,40.93,-79.59,17870,36440,30574,745,2,15.0,0.1478233034571063,0.0233674775928297,0.828809218950064,Swipe,Online,0.2818093385214008,164.55577821011673,29.88298731997261,28.92365758754864,30.38910505836576,0.2099152542372881,320.6037288135593,29.908113014347723,29.522542372881357,132.3728813559322,26.14406779661017,7560.0,0.01342507132069139,3277.0,15,1
615,5,65,65,1955,2,Male,1032 Second Lane,42.95,-77.13,19095,20614,14042,711,2,19.0,0.2045098653304102,0.0914500469777638,0.7040400876918259,Swipe,Online,14.495583657587549,190.0108754863813,60.4351750074396,46.44485408560311,6.212062256809339,4.503050847457628,366.0393220338983,60.26055445359464,39.59521186440678,27.059322033898304,16.872881355932204,45060.0,0.01694915254237288,1660.0,6,1
616,1712,82,65,1938,1,Female,1437 Madison Lane,32.79,-96.76,27814,66999,3140,730,5,5.0,0.228325208913649,0.1999477715877437,0.5717270194986073,Swipe,Online,1.0354474708171206,218.4991439688716,34.144677202985804,23.703453307393,22.35019455252918,0.7105084745762712,440.1614406779661,34.30409841046338,24.528983050847454,97.35593220338984,31.38135593220339,6780.0,0.017950270068914136,3839.0,11,0
617,1360,41,61,1978,4,Male,4693 Elm Lane,30.75,-86.57,19066,38874,64474,672,3,2.0,0.4265605875152999,0.0664014687882496,0.5070379436964504,Swipe,Online,13.010766208251477,121.2971905697446,34.85110267849888,35.21123772102161,6.4204322200392925,2.9860169491525426,259.650593220339,32.348877977320164,34.38258474576271,27.694915254237287,16.14406779661017,34080.0,0.024734738872812457,2835.0,12,0
618,642,35,62,1984,5,Female,96 Ninth Drive,33.11,-94.16,16746,34143,49839,648,4,20.0,0.409375783404362,0.0877412885434946,0.5028829280521434,Swipe,Online,15.525953307392996,167.7935992217899,55.934638904485176,48.6744747081712,7.760700389105058,7.209661016949153,315.1190677966102,54.86751091001018,46.73834745762712,33.80508474576271,21.8135593220339,28950.0,0.014124293785310734,563.0,16,1
619,1871,83,65,1936,7,Male,3241 Park Lane,35.11,-106.62,15385,16611,1797,696,5,0.0,0.3157600596125186,0.0624068554396423,0.6218330849478391,Swipe,Online,5.321364522417154,184.3340545808967,46.88970635533903,36.082261208577,10.46393762183236,2.7116949152542373,376.9959322033898,46.4414779268008,35.55389830508474,45.49152542372882,23.85593220338983,23940.0,0.02953898720505151,11770.5,12,0
620,868,78,64,1941,11,Male,5004 Lake Street,35.46,-97.51,16016,31046,11436,706,6,12.0,0.4229898074745187,0.0431766704416761,0.5338335220838052,Swipe,Online,10.644591439688716,227.7328793774319,60.61293685657115,53.585408560311286,13.743190661478598,6.487372881355932,461.3288135593221,60.30260030099321,53.435762711864406,59.86440677966102,23.533898305084747,20460.0,0.043142253456432876,1155.0,10,1
621,1517,37,71,1982,3,Male,7954 Wessex Boulevard,38.9,-77.26,60593,123540,236393,764,4,11.0,0.4282300224047797,0.0679611650485436,0.5038088125466766,Swipe,Online,4.597859922178989,259.398093385214,53.33024699891032,28.79053501945525,13.025291828793774,2.6870338983050845,462.7459322033899,52.73843827619415,27.42546610169492,56.73728813559322,25.57627118644068,10920.0,0.01694915254237288,3693.0,10,1
622,364,65,65,1954,5,Female,9052 River Lane,35.79,-83.97,18273,39809,0,775,4,15.0,0.3190914671577655,0.0755064456721915,0.605402087170043,Swipe,Online,6.468093385214008,168.34577821011672,53.34431918247896,47.22786964980545,15.846303501945526,2.732796610169492,260.5266101694915,53.073237150276135,47.2814406779661,69.02542372881356,29.15254237288136,16440.0,0.5085941680042804,295.0,9,1
623,696,74,67,1945,7,Female,5064 North Lane,40.63,-73.72,45685,110570,5700,766,8,23.0,0.194256541161455,0.1531589023611997,0.6525845564773453,Swipe,Online,1.3604280155642023,385.1117315175097,71.116532744157,38.61211089494164,15.243190661478598,0.9208474576271186,656.5626271186441,71.78862223388352,39.84059322033898,66.39830508474576,29.838983050847457,13380.0,0.09531340181057696,648.0,11,1
624,962,28,69,1992,1,Male,564 Catherine Lane,44.52,-87.98,16801,34262,60506,846,2,14.0,0.4015301085883514,0.047137216189536,0.5513326752221125,Swipe,Online,14.571414538310414,127.27752455795678,37.25231893301717,31.319233791748527,7.960707269155206,6.922991452991453,246.22042735042737,36.58373141148171,27.05653846153846,34.63247863247863,16.23931623931624,28140.0,0.017094017094017096,183.0,8,1
625,1407,40,71,1979,12,Male,9466 Essex Street,33.43,-86.99,19851,40473,54899,689,4,15.0,0.3467292854746729,0.1885273398188527,0.4647433747064743,Swipe,Online,1.1661673151750973,162.62610894941636,40.31337844957262,29.077227626459145,28.99805447470817,0.6900000000000001,273.305593220339,40.210517366058255,28.21466101694915,126.3135593220339,31.194915254237287,8760.0,0.019480932203389832,1352.0,9,1
626,1456,48,70,1971,8,Male,884 Tenth Drive,33.12,-89.05,15316,31231,40499,681,3,7.0,0.343605739238927,0.0451653150343106,0.6112289457267623,Swipe,Online,13.739941634241244,155.20221789883269,60.78727692213237,53.61862840466926,15.593385214007782,6.680254237288136,230.70203389830507,60.855631056962046,51.61173728813559,67.92372881355932,28.372881355932204,15000.0,0.017709691438505,2245.0,8,0
627,1861,57,65,1962,5,Female,992 Forest Street,33.1,-96.66,32580,66427,103290,779,5,19.0,0.3173214285714286,0.1060714285714285,0.5766071428571429,Swipe,Online,9.147782101167316,215.18344357976653,53.57828180268593,37.22168287937743,10.894941634241246,4.786440677966102,416.22601694915255,53.378379521665465,33.74864406779661,47.45762711864407,23.89830508474576,21480.0,0.022321054506086083,672.0,8,1
628,161,31,70,1988,11,Male,237 Hill Lane,31.56,-97.18,11512,23469,22976,731,3,2.0,0.40408248281608,0.0686315350968548,0.5272859820870652,Swipe,Online,1.8050389105058364,108.21892996108949,27.508269428848365,20.69365758754864,18.68093385214008,1.161864406779661,174.20203389830507,27.357918418724918,18.495169491525424,81.37288135593221,24.64406779661017,12360.0,0.010854341736694677,2254.0,10,0
629,1855,67,66,1952,3,Male,1 Burns Lane,37.3,-121.8,25115,31287,25844,728,4,4.0,0.4491027732463295,0.0370309951060358,0.5138662316476346,Swipe,Online,6.200175097276264,253.92472762645917,48.3992321768046,25.982208171206224,11.926070038910506,2.011694915254237,554.4348305084745,48.140618005407575,19.154406779661016,51.94915254237288,20.67796610169492,18090.0,0.01694915254237288,2627.0,8,0
630,274,43,67,1976,4,Female,4 North Street,38.89,-77.03,23940,48810,0,799,3,14.0,0.4556443751218561,0.0426983817508286,0.5016572431273153,Swipe,Online,13.068949416342411,218.0317315175097,55.8402575866588,42.24095330739299,9.978599221789883,5.468050847457628,470.4256779661017,56.00410006618539,40.57402542372881,43.46610169491525,21.220338983050848,26460.0,0.019627752031311573,4629.0,9,1
631,1552,62,67,1957,6,Male,896 Madison Boulevard,43.65,-116.43,22290,45450,85218,686,3,9.0,0.4079368465969703,0.0955835289097503,0.4964796244932792,Swipe,Online,18.461355599214144,183.87178781925343,84.12353731074774,90.68848722986247,9.208251473477407,4.160683760683761,288.7631623931624,82.85013623643574,92.8707264957265,40.05982905982906,19.33333333333333,38820.0,0.15418285418285418,2463.0,9,0
632,1526,53,64,1966,3,Female,5773 River Street,40.94,-121.74,16742,34137,80467,671,4,16.0,0.4388577007566512,0.0668782035635831,0.4942640956797657,Swipe,Online,11.347859922178989,136.4173151750973,44.29896500061932,38.41507782101167,7.970817120622568,4.690847457627118,253.35491525423728,44.04992787776601,37.45322033898304,34.720338983050844,20.35593220338983,32760.0,0.015971316818774447,296.0,12,1
633,319,67,67,1952,12,Male,388 Third Avenue,36.75,-119.67,17683,28357,10400,628,2,3.0,0.4197718631178707,0.076615969581749,0.5036121673003803,Swipe,Online,19.65087548638132,135.4151945525292,65.92567275293212,70.87165369649806,10.233463035019454,7.078389830508475,217.51110169491523,65.06034246600052,72.2375,44.57627118644068,22.389830508474574,28830.0,0.01694915254237288,2189.0,9,0
634,1421,30,65,1989,7,Male,7691 Ocean View Avenue,35.11,-77.07,16177,32985,32764,740,2,8.0,0.5646010530579182,0.0996354799513973,0.3357634669906845,Chip,Online,23.81126943005181,140.7361658031088,49.91374098616553,47.33119170984456,6.396373056994818,9.759775280898875,247.4268539325843,49.07568446867415,42.75196629213483,27.741573033707866,16.235955056179776,36330.0,0.01157035848047084,1143.0,7,0
635,1538,82,62,1937,8,Male,58 River Avenue,40.71,-73.99,16494,23572,216,590,2,2.0,0.2733509870004814,0.3941983630235917,0.3324506499759268,Online,Chip,7.466926070038911,165.00622568093385,36.582184993684,28.326546692607003,16.163424124513618,2.19635593220339,322.32398305084746,36.68090716645515,28.157881355932204,70.40677966101696,21.71186440677966,11040.0,0.07097457627118645,6604.0,14,0
636,92,76,68,1943,10,Female,2760 Forest Drive,43.54,-96.73,21089,31145,5132,689,4,7.0,0.428767808047988,0.0736065983504124,0.4976255936015996,Swipe,Online,5.711770428015564,140.90346303501946,29.71456040548246,16.291984435797666,15.568093385214008,3.652542372881356,254.32177966101696,29.57717939748528,14.216906779661016,67.8135593220339,27.54237288135593,9720.0,0.013909358879882093,1924.0,10,0
